chunk_id,chunk_config,ticker,year,section_id,source_type,non_retrievable_reason,text_preview
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0000,section_180,AAPL,2025,Item 1,narrative,too_short,Item 1. Business 1
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0001,section_180,AAPL,2025,Item 1A,narrative,too_short,Item 1A. Risk Factors 5
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0005,section_180,AAPL,2025,Item 1,narrative,header_footer,"® , iPad Air ® , iPad and iPad mini ® . Wearables, Home and Accessories Wearables includes smartwatches, wireless headphones and spatial computers. The Company’s line of smartwatches, based on its watchOS ® operating system, includes Apple "
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0006,section_180,AAPL,2025,Item 1,narrative,header_footer,/mnt/data/Apple2025_10K.html Services Advertising The Company’s advertising services include third-party licensing arrangements and the Company’s own advertising platforms. AppleCare The Company offers a portfolio of fee-based service and s
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0009,section_180,AAPL,2025,Item 1,narrative,header_footer,"The Company also employs a variety of indirect distribution channels, such as third-party cellular network carriers and other resellers, for the sale of its products and certain of its services. During 2025, the Company’s net sales through "
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0010,section_180,AAPL,2025,Item 1,narrative,header_footer,"Many of the Company’s competitors seek to compete primarily through aggressive pricing and very low cost structures, and by imitating the Company’s products and infringing on its intellectual property. Apple Inc. | 2025 Form 10-K | 2 /mnt/d"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0016,section_180,AAPL,2025,Item 1,narrative,header_footer,"Although the Company believes the ownership of such intellectual property rights is an important factor in differentiating its business and that its success does depend in part on such ownership, the Company relies primarily on the innovati"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0017,section_180,AAPL,2025,Item 1,narrative,header_footer,"Apple Inc. | 2025 Form 10-K | 3 /mnt/data/Apple2025_10K.html In addition to Company-owned intellectual property, many of the Company’s products and services include technology or intellectual property that must be licensed from third partie"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0021,section_180,AAPL,2025,Item 1,narrative,header_footer,"Available Information The Company’s Annual Reports on Form 10-K, Quarterly Reports on Form 10-Q, Current Reports on Form 8-K, and amendments to reports filed pursuant to Sections 13(a) and 15(d) of the Securities Exchange Act of 1934, as am"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0025,section_180,AAPL,2025,Item 1A,narrative,header_footer,"Uncertainty about, or a decline in, global or regional economic conditions can also have a significant impact on the Company’s suppliers, contract manufacturers, logistics providers, distributors, cellular network carriers and other channel"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0026,section_180,AAPL,2025,Item 1A,narrative,header_footer,"Apple Inc. | 2025 Form 10-K | 5 /mnt/data/Apple2025_10K.html The Company’s business can be impacted by political events, trade and other international disputes, geopolitical tensions, conflict, terrorism, natural disasters, public health is"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0032,section_180,AAPL,2025,Item 1A,narrative,header_footer,"While the Company’s suppliers are required to maintain safe working environments and operations, an industrial accident could occur and could result in serious injuries or loss of life, disruption to the Company’s business, and harm to the "
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0033,section_180,AAPL,2025,Item 1A,narrative,header_footer,"Apple Inc. | 2025 Form 10-K | 6 /mnt/data/Apple2025_10K.html Following any interruption to its business, the Company can require substantial recovery time, incur significant expenditures to resume operations, and lose significant sales. Bec"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0038,section_180,AAPL,2025,Item 1A,narrative,header_footer,"If the Company is unable to compete successfully, its business, reputation, results of operations, financial condition and stock price can be materially adversely affected. Apple Inc. | 2025 Form 10-K | 7 /mnt/data/Apple2025_10K.html Busine"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0044,section_180,AAPL,2025,Item 1A,narrative,header_footer,"The Company may not be able to extend or renew agreements for the supply of components on similar terms, or at all, and may not be successful in obtaining sufficient quantities from its suppliers in a timely manner, or in identifying and ob"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0045,section_180,AAPL,2025,Item 1A,narrative,header_footer,/mnt/data/Apple2025_10K.html The Company’s products and services may be affected from time to time by design and manufacturing defects that could materially adversely affect the Company’s business and result in harm to the Company’s reputat
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0050,section_180,AAPL,2025,Item 1A,narrative,header_footer,". From time to time, the Company has been notified that it may be infringing certain intellectual property rights of third parties. The Company is not always able to obtain all necessary licenses to third-party intellectual property rights "
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0057,section_180,AAPL,2025,Item 1A,narrative,header_footer,"If the Company does not effectively manage changing workforce dynamics and regulatory requirements, it could materially adversely affect the Company’s culture, operational flexibility, strategy and costs, all of which can materially adverse"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0063,section_180,AAPL,2025,Item 1A,narrative,header_footer,"In addition, attacks against the Company and its customers can escalate during periods of geopolitical tensions or conflict. Although malicious attacks perpetrated to gain access to confidential information, including personal information, "
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0068,section_180,AAPL,2025,Item 1A,narrative,header_footer,"The Company is vigorously defending infringement actions in courts in several U.S. jurisdictions, as well as internationally in various countries. The plaintiffs in these actions frequently seek broad injunctive relief and substantial damag"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0069,section_180,AAPL,2025,Item 1A,narrative,header_footer,Apple Inc. | 2025 Form 10-K | 12 /mnt/data/Apple2025_10K.html The outcome of litigation or government investigations is inherently uncertain. If one or more legal matters were resolved against the Company or an indemnified third party in a 
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0075,section_180,AAPL,2025,Item 1A,narrative,header_footer,"The Company makes statements about its values, including the environmental and societal impact of its business, through various reports, information provided on the Company’s website, and in press statements and other communications. The Co"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0076,section_180,AAPL,2025,Item 1A,narrative,header_footer,"Apple Inc. | 2025 Form 10-K | 13 /mnt/data/Apple2025_10K.html The technology industry, including, in some instances, the Company, is subject to intense media, political and regulatory scrutiny, which exposes the Company to increasing regula"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0082,section_180,AAPL,2025,Item 1A,narrative,header_footer,"Such changes in business practices can also otherwise adversely affect the experience for users of the Company’s products and services, and result in harm to the Company’s reputation, loss of competitive advantage, poor market acceptance, r"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0089,section_180,AAPL,2025,Item 1A,narrative,header_footer,"The weakening of foreign currencies relative to the U.S. dollar adversely affects the U.S. dollar value of the Company’s foreign currency–denominated sales and earnings, and generally leads the Company to raise international pricing, potent"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0095,section_180,AAPL,2025,Item 1A,narrative,header_footer,The Company regularly assesses the likelihood of an adverse outcome resulting from these examinations to determine the adequacy of its provision for taxes. The outcome of such examinations is inherently uncertain. If the Company’s effective
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0100,section_180,AAPL,2025,Item 7,narrative,header_footer,"Macroeconomic Conditions Macroeconomic conditions, including inflation, interest rates and currency fluctuations, have directly and indirectly impacted, and could in the future materially impact, the Company’s results of operations and fina"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0104,section_180,AAPL,2025,Item 7,narrative,header_footer,"Rest of Asia Pacific Rest of Asia Pacific net sales increased during 2025 compared to 2024 primarily due to higher net sales of iPhone, Services and Mac. Apple Inc. | 2025 Form 10-K | 22 /mnt/data/Apple2025_10K.html Products and Services Pe"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0105,section_180,AAPL,2025,Item 7,narrative,header_footer,iPhone iPhone net sales increased during 2025 compared to 2024 due to higher net sales of Pro models. Mac Mac net sales increased during 2025 compared to 2024 primarily due to higher net sales of laptops and desktops. iPad iPad net sales in
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0108,section_180,AAPL,2025,Item 7,narrative,header_footer,"8 % $ 57,467 5 % $ 54,847 Percentage of total net sales 15% 15% 14% Research and Development The growth in R&D expense during 2025 compared to 2024 was primarily driven by increases in headcount-related expenses and infrastructure-related c"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0112,section_180,AAPL,2025,Item 7,narrative,header_footer,"Other Purchase Obligations The Company’s other purchase obligations primarily consist of noncancelable obligations to acquire capital assets, including assets related to product manufacturing, and noncancelable obligations related to suppli"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0118,section_180,AAPL,2025,Item 7,narrative,header_footer,"Reserves are adjusted considering changing facts and circumstances, such as the closing of a tax examination. Resolution of these uncertainties in a manner inconsistent with management’s expectations could have a material impact on the Comp"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0119,section_180,AAPL,2025,Item 8,narrative,header_footer,"Item 8. Financial Statements and Supplementary Data Index to Consolidated Financial Statements Page Consolidated Statements of Operations for the years ended September 27, 2025, September 28, 2024 and September 30, 2023 29 Consolidated Stat"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0120,section_180,AAPL,2025,Item 8,narrative,header_footer,"Apple Inc. | 2025 Form 10-K | 28 /mnt/data/Apple2025_10K.html Apple Inc. CONSOLIDATED STATEMENTS OF OPERATIONS (In millions, except number of shares, which are reflected in thousands, and per-share amounts) Years ended September 27, 2025 Se"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0121,section_180,AAPL,2025,Item 8,narrative,header_footer,"96,995 Earnings per share: Basic $ 7.49 $ 6.11 $ 6.16 Diluted $ 7.46 $ 6.08 $ 6.13 Shares used in computing earnings per share: Basic 14,948,500 15,343,783 15,744,231 Diluted 15,004,697 15,408,095 15,812,547 See accompanying Notes to Consol"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0122,section_180,AAPL,2025,Item 8,narrative,header_footer,"tax: Change in fair value of marketable debt securities 817 5,850 1,563 Adjustment for net (gains)/losses realized and included in net income 414 204 253 Total change in unrealized gains/losses on marketable debt securities 1,231 6,054 1,81"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0123,section_180,AAPL,2025,Item 8,narrative,header_footer,"49,834 45,680 Other non-current assets 83,727 74,834 Total non-current assets 211,284 211,993 Total assets $ 359,241 $ 364,980 LIABILITIES AND SHAREHOLDERS’ EQUITY: Current liabilities: Accounts payable $ 69,860 $ 68,960 Other current liabi"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0125,section_180,AAPL,2025,Item 8,narrative,header_footer,"4,280 (343) Ending balances (5,571) (7,172) (11,452) Total shareholders’ equity, ending balances $ 73,733 $ 56,950 $ 62,146 Dividends and dividend equivalents declared per share or RSU $ 1.02 $ 0.98 $ 0.94 See accompanying Notes to Consolid"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0127,section_180,AAPL,2025,Item 8,narrative,header_footer,"Other (111) (361) (581) Cash used in financing activities (120,686) (121,983) (108,488) Increase/(Decrease) in cash, cash equivalents, and restricted cash and cash equivalents 5,991 (794) 5,760 Cash, cash equivalents, and restricted cash an"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0130,section_180,AAPL,2025,Item 8,narrative,header_footer,Cash Equivalents All highly liquid investments with maturities of three months or less at the date of purchase are treated as cash equivalents. Trade Receivables Trade receivables are stated at transaction price. Marketable Securities The c
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0136,section_180,AAPL,2025,Item 8,narrative,header_footer,"For third-party applications sold through the App Store, the Company does not obtain control of the product before transferring it to the customer. Therefore, the Company accounts for all third-party application–related sales on a net basis"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0138,section_180,AAPL,2025,Item 8,narrative,header_footer,"The following table shows the computation of basic and diluted earnings per share for 2025, 2024 and 2023 (net income in millions and shares in thousands): 2025 2024 2023 Numerator: Net income $ 112,010 $ 93,736 $ 96,995 Denominator: Weight"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0142,section_180,AAPL,2025,Item 8,narrative,header_footer,"(3) As of September 28, 2024, current marketable securities included $13.2 billion held in escrow and restricted from general use. These restricted marketable securities were designated to settle the Company’s obligation related to the Stat"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0147,section_180,AAPL,2025,Item 8,narrative,header_footer,"Interest Rate Risk To protect the Company’s term debt or marketable securities from fluctuations in interest rates, the Company may use interest rate swaps, options or other instruments. The Company designates these instruments as either ca"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0150,section_180,AAPL,2025,Item 8,narrative,header_footer,"2024 Land and buildings $ 27,337 $ 24,690 Machinery, equipment and internal-use software 83,420 80,205 Leasehold improvements 15,091 14,233 Gross property, plant and equipment 125,848 119,128 Accumulated depreciation (76,014) (73,448) Total"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0153,section_180,AAPL,2025,Item 8,narrative,header_footer,"Federal: Current $ 11,487 $ 5,571 $ 9,445 Deferred (1,804) (3,080) (3,644) Total 9,683 2,491 5,801 State: Current 1,680 1,726 1,570 Deferred (139) (298) (49) Total 1,541 1,428 1,521 Foreign: Current 8,891 25,483 8,750 Deferred 604 347 669 T"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0155,section_180,AAPL,2025,Item 8,narrative,header_footer,"27,451 26,007 Deferred tax liabilities: Depreciation 3,276 2,551 Right-of-use assets 2,300 2,125 Minimum tax on foreign earnings 1,217 1,674 Other 678 455 Total deferred tax liabilities 7,471 6,805 Net deferred tax assets $ 19,980 $ 19,202 "
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0159,section_180,AAPL,2025,Item 8,narrative,header_footer,"Lease-Related Assets and Liabilities Financial Statement Line Items 2025 2024 Right-of-use assets: Operating leases Other non-current assets $ 11,205 $ 10,234 Finance leases Property, plant and equipment, net 1,033 1,069 Total right-of-use "
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0161,section_180,AAPL,2025,Item 8,narrative,header_footer,"Note 9 – Debt Commercial Paper The Company issues unsecured short-term promissory notes pursuant to a commercial paper program. The Company uses net proceeds from the commercial paper program for general corporate purposes, including divide"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0162,section_180,AAPL,2025,Item 8,narrative,header_footer,"— — Repayments of commercial paper (2,048) — (2,645) Proceeds from/(Repayments of) commercial paper, net 3,788 — (2,645) Total proceeds from/(repayments of) commercial paper, net $ (2,032) $ 3,960 $ (3,978) Apple Inc. | 2025 Form 10-K | 43 "
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0164,section_180,AAPL,2025,Item 8,narrative,header_footer,"The future principal payments for the Company’s Notes as of September 27, 2025, are as follows (in millions): 2026 $ 12,393 2027 10,078 2028 9,300 2029 5,235 2030 4,972 Thereafter 49,303 Total term debt principal $ 91,281 As of September 27"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0165,section_180,AAPL,2025,Item 8,narrative,header_footer,"/mnt/data/Apple2025_10K.html Shares of Common Stock The following table shows the changes in shares of common stock for 2025, 2024 and 2023 (in thousands): 2025 2024 2023 Common stock outstanding, beginning balances 15,116,786 15,550,061 15"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0168,section_180,AAPL,2025,Item 8,narrative,header_footer,"$ (3,602) $ (3,350) $ (3,421) As of September 27, 2025, the total unrecognized compensation cost related to outstanding RSUs was $21.8 billion, which the Company expects to recognize over a weighted-average period of 2.5 years. Apple Inc. |"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0171,section_180,AAPL,2025,Item 8,narrative,header_footer,"The Company has entered into agreements for the supply of many components; however, the Company may not be able to extend or renew agreements for the supply of components on similar terms, or at all, and may not be successful in obtaining s"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0172,section_180,AAPL,2025,Item 8,narrative,header_footer,Apple Inc. | 2025 Form 10-K | 46 /mnt/data/Apple2025_10K.html Note 13 – Segment Information and Geographic Data The Company manages its business primarily on a geographic basis. The Company’s CEO is its CODM. The Company’s reportable segmen
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0175,section_180,AAPL,2025,Item 8,narrative,header_footer,"(38,828) $ 123,216 2023 Americas Europe Greater China Japan Rest of Asia Pacific Corporate Total Net sales $ 162,560 $ 94,294 $ 72,559 $ 24,257 $ 29,615 $ — $ 383,285 Cost of sales (92,394) (54,101) (39,787) (11,542) (16,313) — (214,137) Re"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0176,section_180,AAPL,2025,Item 8,narrative,header_footer,"2025 2024 2023 Net sales: U.S. $ 151,790 $ 142,196 $ 138,573 China (1) 64,377 66,952 72,559 Other countries 199,994 181,887 172,153 Total net sales $ 416,161 $ 391,035 $ 383,285 2025 2024 Long-lived assets: U.S. $ 40,274 $ 35,664 China (1) "
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0181,section_180,AAPL,2025,Item 8,narrative,header_footer,"and numerous foreign jurisdictions. As of September 27, 2025, the total amount of gross unrecognized tax benefits was $23.2 billion, of which $10.6 billion, if recognized, would impact the Company’s effective tax rate. In accounting for som"
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0183,section_180,AAPL,2025,Item 8,narrative,header_footer,"In addition, we evaluated the Company’s disclosure in relation to these matters included in Note 7 to the financial statements. /s/ Ernst & Young LLP We have served as the Company’s auditor since 2009. San Jose, California October 31, 2025 "
AAPL_2025_AAPL_Apple_2025_10K_39055237_section_180_narrative_0188,section_180,AAPL,2025,Item 8,narrative,header_footer,"/s/ Ernst & Young LLP San Jose, California October 31, 2025 Apple Inc. | 2025 Form 10-K | 51 /mnt/data/Apple2025_10K.html"
AMZN_2025_AMZN_Amazon_2025_10K_56269949_section_180_narrative_0000,section_180,AMZN,2025,Item 1,narrative,too_short,Item 1. Business 3
AMZN_2025_AMZN_Amazon_2025_10K_56269949_section_180_narrative_0001,section_180,AMZN,2025,Item 1A,narrative,too_short,Item 1A. Risk Factors 6
GOOG_2025_GOOG_Google_2025_10K_6c3aa20a_section_180_narrative_0000,section_180,GOOG,2025,Item 1,narrative,too_short,Item 1. Business 3
GOOG_2025_GOOG_Google_2025_10K_6c3aa20a_section_180_narrative_0001,section_180,GOOG,2025,Item 1A,narrative,too_short,Item 1A. Risk Factors 9
GOOG_2025_GOOG_Google_2025_10K_6c3aa20a_section_180_narrative_0010,section_180,GOOG,2025,Item 1A,narrative,too_short,Item 1A. Risk Factors
META_2025_META_Meta_2025_10K_2d479b16_section_180_narrative_0000,section_180,META,2025,Item 1,narrative,too_short,Item 1. Business 6
META_2025_META_Meta_2025_10K_2d479b16_section_180_narrative_0001,section_180,META,2025,Item 1A,narrative,too_short,Item 1A. Risk Factors 12
MSFT_2025_MSFT_Microsoft_2025_10K_cd44566e_section_180_narrative_0001,section_180,MSFT,2025,Item 1A,narrative,too_short,Item 1A. Risk Factors 16
MSFT_2025_MSFT_Microsoft_2025_10K_cd44566e_section_180_narrative_0046,section_180,MSFT,2025,Item 1,narrative,too_short,12 PART I
NVDA_2025_NVDA_NVIDIA_2025_10K_1c1d8239_section_180_narrative_0000,section_180,NVDA,2025,Item 1,narrative,too_short,Item 1. Business 4
NVDA_2025_NVDA_NVIDIA_2025_10K_1c1d8239_section_180_narrative_0001,section_180,NVDA,2025,Item 1A,narrative,too_short,Item 1A. Risk Factors 13
TSLA_2025_TSLA_Tesla_2025_10K_4694b3e3_section_180_narrative_0000,section_180,TSLA,2025,Item 1,narrative,too_short,Item 1. Business 4
TSLA_2025_TSLA_Tesla_2025_10K_4694b3e3_section_180_narrative_0001,section_180,TSLA,2025,Item 1A,narrative,too_short,Item 1A. Risk Factors 14
